id,x,y,z,qx,qy,qz,qw
1022,-69.9234,225.392,2.00657,-0.030854,-0.0107288,-0.294594,0.955064
1023,-66.5393,222.988,2.17392,-0.0295296,-0.0125072,-0.290834,0.956236
1024,-63.1634,220.635,2.37854,-0.0264897,-0.00777805,-0.287017,0.957528
1025,-59.8376,218.358,2.54438,-0.0259668,-0.0137891,-0.284214,0.95831
1026,-56.502,216.093,2.7064,-0.0252119,-0.0155176,-0.281691,0.959048
1027,-53.1756,213.861,2.86939,-0.0223192,-0.00430911,-0.279077,0.96
1028,-49.7886,211.616,2.99195,-0.0201567,-0.00236081,-0.275916,0.960968
1029,-46.3562,209.38,3.08277,-0.0239953,-0.00664008,-0.272717,0.961772
1030,-42.8984,207.152,3.18565,-0.0246668,-0.00855522,-0.270755,0.962294
1031,-39.5085,204.974,3.32185,-0.0259294,-0.00659786,-0.276507,0.960639
1032,-35.9328,202.485,3.50092,-0.0258343,-0.00844479,-0.315063,0.948681
1033,-32.811,199.713,3.6852,-0.0243433,-0.00542705,-0.384163,0.922929
1034,-30.1716,196.364,3.80759,-0.0253544,-0.00213131,-0.485825,0.873686
1035,-28.5365,192.654,3.95882,-0.0246261,-0.00532764,-0.597123,0.801754
1036,-27.959,188.621,4.14666,-0.017507,-0.00903742,-0.69701,0.71679
1037,-28.4102,184.545,4.28882,-0.00831465,-0.00415577,-0.774604,0.632378
1038,-29.692,180.519,4.38616,-0.00753684,-0.00460369,-0.823966,0.566571
1039,-31.4624,176.759,4.48732,-0.00656546,-0.00498715,-0.858642,0.51251
1040,-33.9657,173.318,4.57622,0.0049795,0.00847873,0.916694,-0.399469
1041,-37.2044,170.81,4.63983,0.000875535,0.0104275,0.967161,-0.253948
1042,-41.0423,169.465,4.65693,-0.00274106,0.00867466,0.995577,-0.0935098
1043,-45.137,169.411,4.65504,-0.00427226,0.00729562,0.998264,0.0582906
1044,-49.0669,170.369,4.64296,-0.0106232,0.0163254,0.986671,0.161558
1045,-53.0555,172.172,4.44211,-0.043099,0.0176972,0.971471,0.232538
1046,-56.7059,174.269,4.06728,-0.041166,0.0182153,0.966404,0.253058
1047,-60.1203,176.321,3.75133,-0.0427431,0.0159988,0.965122,0.25779
1048,-63.9069,178.628,3.38429,-0.0393155,0.0168779,0.964518,0.26053
1049,-67.4059,180.765,3.04401,-0.0371459,0.0165778,0.964701,0.260184
1050,-70.8669,182.885,2.72299,-0.0436645,0.0179798,0.964165,0.261066
1051,-74.2994,185.005,2.40145,-0.0483545,0.0209086,0.963597,0.262118
1052,-77.9406,187.254,2.00288,-0.0430948,0.0183993,0.963266,0.264428
1053,-81.3702,189.42,1.63639,-0.038762,0.0163417,0.962178,0.269151
1054,-84.9717,191.724,1.27606,-0.0450297,0.0195937,0.961137,0.27167
1055,-88.3451,193.9,0.933064,-0.0467929,0.0208173,0.960826,0.272379
1056,-91.7756,196.117,0.567083,-0.0457969,0.0208233,0.960992,0.27196
1057,-95.3299,198.445,0.16364,-0.040902,0.0228693,0.960574,0.274045
1058,-98.9563,200.794,-0.233291,-0.0461099,0.0179581,0.957531,0.284053
1059,-102.429,203.364,-0.59978,-0.0321516,0.012235,0.936543,0.34886
1060,-105.142,206.676,-0.864376,-0.0296888,0.00489264,0.861558,0.506767
1061,-106.301,210.777,-1.07263,-0.0272725,0.00244712,0.726201,0.686936
1062,-105.718,214.872,-1.21057,-0.0294531,-0.00151629,0.593533,0.804269
1063,-103.877,218.763,-1.33247,-0.0263493,-0.00081528,0.504781,0.862844
1064,-101.652,222.217,-1.4117,-0.0271691,-0.00201943,0.481106,0.876239
1065,-99.3753,225.616,-1.47716,-0.0253337,-0.00218074,0.481743,0.875943
1066,-96.9969,229.224,-1.54108,-0.0254203,-0.00384694,0.477955,0.878008
1067,-94.5747,232.405,-1.59468,-0.0327037,0.00388762,0.39467,0.918232
1068,-91.1688,234.764,-1.67194,-0.0345962,-0.00243234,0.185436,0.982044
1069,-87.1228,235.333,-1.62956,-0.03454,-0.00996459,-0.0336905,0.998786
1070,-83.1818,234.361,-1.48905,-0.028319,-0.0151421,-0.175433,0.983967
1071,-79.5756,232.593,-1.33609,-0.023224,-0.00349211,-0.251323,0.967618
1072,-75.9585,230.311,-1.23893,-0.0229258,0.000295335,-0.276465,0.960751
1073,-72.6051,228.113,-1.15287,-0.0253952,-0.00264232,-0.27754,0.960375
1074,-69.1045,225.827,-1.06742,-0.02867,-0.00601892,-0.27583,0.96076
1075,-65.624,223.546,-0.927121,-0.0309836,-0.0149694,-0.275703,0.960627
1076,-62.1343,221.241,-0.718037,-0.024614,-0.00818299,-0.27813,0.960193
1077,-58.6127,218.894,-0.558965,-0.0221455,-0.00853092,-0.280174,0.959656
1078,-55.1558,216.57,-0.414454,-0.0219155,-0.0107811,-0.281465,0.959261
1079,-51.765,214.284,-0.293707,-0.0218803,-0.00761026,-0.282954,0.958854
1080,-48.2225,211.885,-0.158861,-0.0206475,0.000468773,-0.283156,0.958851
1081,-44.9224,209.642,-0.0754831,-0.0209608,-0.000199318,-0.284261,0.958518
1082,-41.3021,207.192,0.00815956,-0.0241387,-0.00551869,-0.28385,0.958549
1083,-37.9322,204.9,0.12515,-0.0249854,-0.0124471,-0.282664,0.958813
1084,-34.3583,202.455,0.283341,-0.0222087,-0.0114682,-0.294779,0.955238
1085,-30.9593,199.732,0.453935,-0.0186653,0.00525966,-0.374964,0.926836
1086,-28.4938,196.496,0.508674,-0.0241197,0.000585376,-0.509243,0.860285
1087,-27.211,192.618,0.638303,-0.0220332,-0.00387672,-0.648434,0.760943
1088,-27.2842,188.597,0.803296,-0.0152286,-0.00745529,-0.767657,0.640636
1089,-28.7516,184.733,0.916124,-0.00455384,-0.00728151,-0.852319,0.522953
1090,-30.9441,181.143,0.988299,0.00444745,0.0078977,0.872998,-0.487641
1091,-33.1289,177.77,1.06505,0.00535837,0.00769725,0.872217,-0.489028
1092,-35.3324,174.337,1.14255,0.00704824,0.00973364,0.870965,-0.491197
1093,-37.495,170.911,1.24586,0.00421919,0.00764501,0.869272,-0.494257
1094,-39.678,167.404,1.32621,0.00679062,0.00810397,0.867991,-0.496467
1095,-41.9863,163.648,1.43425,0.00574193,0.00806817,0.866458,-0.499152
1096,-44.2084,160.013,1.53874,0.00778517,0.00894292,0.87044,-0.492132
1097,-46.6792,156.461,1.66178,0.0054305,0.00950366,0.901445,-0.432755
1098,-49.8296,153.559,1.70547,-0.00518166,0.00120349,0.958716,-0.284316
1099,-53.8157,152.027,1.66394,-0.00422559,7.1624e-05,0.995998,-0.0892749
1100,-57.8101,152.061,1.63442,-0.00277793,-0.000548779,0.996966,0.077789
1101,-61.8196,153.375,1.62482,-0.0160968,0.00825099,0.979618,0.200055
1102,-65.468,155.278,1.47298,-0.0176467,0.00627078,0.968613,0.247867
1103,-69.2794,157.575,1.28597,-0.0170372,0.00282095,0.962986,0.268997
1104,-72.593,159.756,1.15386,-0.0100467,0.00318248,0.96013,0.279355
1105,-75.9888,162.044,1.09614,-0.01349,0.00419385,0.959044,0.282904
1106,-79.2843,164.294,1.0143,-0.00994634,0.0058237,0.959109,0.282799
1107,-82.9532,166.787,0.899851,-0.0103679,0.00627102,0.959066,0.282921
1108,-86.372,169.092,0.788686,-0.0195936,0.00842188,0.958908,0.282914
1109,-89.7464,171.382,0.654065,-0.0258634,0.00775435,0.958704,0.283121
1110,-93.4554,173.871,0.444709,-0.0234199,0.0048422,0.95922,0.281645
1111,-96.8142,176.119,0.268774,-0.0215154,0.0015252,0.959732,0.280088
1112,-100.409,178.518,0.115236,-0.011755,0.000334378,0.960696,0.277352
1113,-103.969,180.852,0.0256551,-0.0187355,0.00443094,0.961208,0.275153
1114,-107.46,183.12,-0.0891878,-0.0152213,0.00352911,0.96141,0.274676
1115,-111.014,185.559,-0.186907,-0.014826,0.00607203,0.950675,0.309776
1116,-114.27,188.425,-0.379427,-0.0286762,0.00136345,0.914754,0.402992
1117,-116.499,192.006,-0.588404,-0.0306317,-0.00404856,0.825297,0.563854
1118,-117.157,196.213,-0.736629,-0.0281574,-0.00768086,0.693772,0.719603
1119,-116.077,200.49,-0.814003,-0.0327348,0.00198986,0.560015,0.827833
1120,-114.043,204.25,-0.955556,-0.0327571,-0.000225287,0.489161,0.871578
1121,-111.504,207.859,-1.06168,-0.0302082,3.79896e-05,0.463482,0.885591
1122,-109.142,211.085,-1.1493,-0.0256838,-0.00160754,0.464344,0.885281
1123,-106.827,214.333,-1.21937,-0.0259238,-0.00305231,0.470103,0.882226
1124,-104.473,217.661,-1.28672,-0.026948,0.00159216,0.469553,0.882492
1125,-101.927,221.216,-1.37629,-0.0248083,0.000619837,0.466747,0.884043
1126,-99.4137,224.705,-1.45036,-0.0229719,-0.00184738,0.465571,0.88471
1127,-96.931,228.153,-1.50774,-0.023214,-0.00430727,0.46654,0.884185
1128,-94.4815,231.62,-1.55372,-0.0280457,0.00755901,0.47248,0.880863
1129,-92.0576,235.172,-1.70569,-0.0288636,0.00721758,0.480691,0.876385
1130,-89.6891,238.781,-1.85171,-0.0291181,0.00762459,0.488854,0.871846
1131,-87.4189,242.397,-1.99172,-0.0284696,0.00403957,0.491777,0.870246
1132,-84.9803,245.972,-2.11043,-0.0325093,0.00124802,0.43694,0.898902
1133,-81.7998,248.901,-2.20288,-0.0328126,-0.000147998,0.286596,0.95749
1134,-77.8892,250.391,-2.21237,-0.0354186,-0.0094527,0.0744323,0.996552
1135,-73.5677,250.108,-2.08706,-0.0333027,-0.0164515,-0.121004,0.991957
1136,-69.7696,248.581,-1.91041,-0.0242454,-0.000553552,-0.222919,0.974535
1137,-65.9315,246.409,-1.8212,-0.0175419,-0.00232023,-0.253927,0.967062
1138,-62.4745,244.298,-1.74065,-0.0166104,-0.0106679,-0.26492,0.964068
1139,-58.9558,242.062,-1.62206,-0.0142239,-0.0116805,-0.269914,0.962708
1140,-55.403,239.765,-1.47292,-0.0128674,-0.011619,-0.274301,0.961488
1141,-51.8726,237.477,-1.31789,-0.0171227,-0.0113546,-0.274816,0.961277
1142,-48.3548,235.18,-1.1547,-0.0206001,-0.0113753,-0.274678,0.961248
1143,-44.9711,232.967,-1.02404,-0.0209914,-0.0129597,-0.274388,0.961303
1144,-41.1672,230.492,-0.869967,-0.0212397,-0.00884215,-0.273815,0.961507
1145,-37.4576,228.074,-0.734946,-0.0186832,-0.00142457,-0.272367,0.962011
1146,-33.8046,225.715,-0.643613,-0.0151376,-0.00181432,-0.271539,0.962307
1147,-30.2221,223.41,-0.562944,-0.0163479,-0.00683106,-0.269448,0.962852
1148,-26.7475,221.206,-0.458041,-0.0192312,-0.0120944,-0.268937,0.96289
1149,-23.1291,218.846,-0.317141,-0.0234525,-0.00811772,-0.29604,0.954853
1150,-19.8952,216.112,-0.161453,-0.0217654,0.00702002,-0.393549,0.919019
1151,-17.6128,212.616,-0.095288,-0.0203414,-0.000827018,-0.546382,0.837289
1152,-16.6912,208.322,0.0399391,-0.0199182,-0.00639661,-0.694853,0.718848
1153,-17.3061,204.332,0.197167,-0.0155624,-0.0101709,-0.799862,0.599894
1154,-18.9784,200.609,0.331601,-0.00744048,-0.0120073,-0.856218,0.516421
1155,-21.1368,197.04,0.455385,0.00656267,0.0138424,0.8718,-0.489623
1156,-23.4595,193.513,0.583335,0.00969709,0.0161506,0.87803,-0.478234
1157,-25.7799,190.101,0.721389,0.0134649,0.0115831,0.880759,-0.473232
1158,-28.1168,186.73,0.878299,0.00200732,0.00730951,0.878568,-0.477558
1159,-30.4344,183.321,0.933435,0.00362795,0.010179,0.877795,-0.478916
1160,-32.7751,179.844,1.00977,0.00346574,0.0099607,0.876581,-0.481138
1161,-35.137,176.318,1.09697,0.00300192,0.00953728,0.876655,-0.481016
1162,-37.4849,172.782,1.18809,0.0057518,0.00806118,0.875921,-0.482353
1163,-39.8842,169.175,1.27508,0.00489181,0.00888476,0.875327,-0.483424
1164,-42.2287,165.646,1.3653,0.00393145,0.011964,0.874789,-0.484341
1165,-44.5394,162.134,1.45894,0.00612228,0.0125277,0.87441,-0.484986
1166,-46.79,158.689,1.5677,0.0088252,0.0111066,0.873899,-0.485899
1167,-48.9745,155.348,1.69283,-0.00521567,0.00602998,0.872946,-0.487751
1168,-51.2155,151.872,1.69934,-0.00320157,0.00797058,0.871434,-0.490439
1169,-53.4131,148.394,1.73147,-0.00137859,0.00832748,0.869116,-0.494537
1170,-55.6022,144.868,1.77711,0.000943746,0.00769633,0.8685,-0.495629
1171,-57.7796,141.395,1.82987,0.00379925,0.0105477,0.874798,-0.484357
1172,-60.3094,137.931,1.89376,-9.64352e-05,0.00371641,0.91062,-0.413228
1173,-63.6266,135.289,1.90792,-0.00240515,0.00244439,0.971755,-0.235968
1174,-67.6114,134.237,1.89033,-0.00156282,0.0016325,0.99958,-0.0289005
1175,-71.8767,134.897,1.85616,-0.00260464,0.00255527,0.987347,0.158536
1176,-75.6097,136.774,1.79203,-0.0164361,0.00736788,0.962596,0.27034
1177,-79.049,139.249,1.65076,-0.0184654,0.0106905,0.951586,0.306641
1178,-82.4671,141.876,1.49879,-0.0107728,0.0118323,0.950816,0.30934
1179,-85.9019,144.492,1.38394,-0.009134,0.0103009,0.951795,0.306424
1180,-89.1123,146.869,1.28514,-0.0104357,0.00671087,0.953882,0.299925
1181,-92.6709,149.426,1.19471,-0.014668,0.00960621,0.956365,0.291647
1182,-96.3262,151.955,1.08261,-0.0190942,0.0115712,0.95862,0.283812
1183,-100.075,154.479,0.916291,-0.0182747,0.0111166,0.959684,0.280268
1184,-103.715,156.916,0.739903,-0.0167249,0.0117759,0.960547,0.277365
1185,-107.446,159.381,0.553703,-0.0162697,0.0152266,0.960906,0.275974
1186,-110.876,161.63,0.405913,-0.0126529,0.0140343,0.96151,0.274118
1187,-114.383,163.897,0.293107,-0.0189157,0.0125852,0.960167,0.2785
1188,-117.695,166.171,0.154856,-0.0129515,0.00944923,0.954948,0.296339
1189,-121.173,168.867,0.0263603,-0.0140232,0.00321636,0.937605,0.347403
1190,-123.961,171.797,-0.102678,-0.0345322,0.00384053,0.897833,0.438963
1191,-125.932,175.587,-0.334018,-0.0314703,-0.0010137,0.810063,0.585496
1192,-126.446,179.986,-0.516524,-0.0265042,-0.00525057,0.68914,0.724123
1193,-125.491,184.219,-0.60715,-0.0298439,-0.00269381,0.573198,0.818869
1194,-123.688,187.763,-0.688582,-0.0231274,-0.00462873,0.505128,0.862722
1195,-121.589,191.205,-0.730323,-0.0231487,-0.00475143,0.497201,0.867314
1196,-119.451,194.704,-0.765171,-0.0234941,-0.0059091,0.498512,0.866544
1197,-117.357,198.151,-0.801446,-0.0237816,-0.00758388,0.499358,0.866036
1198,-115.262,201.59,-0.857948,-0.0288188,0.00284464,0.500685,0.865145
1199,-113.011,205.35,-0.98165,-0.0305513,0.000803412,0.502097,0.864271
1200,-110.753,209.081,-1.09593,-0.0311686,-0.00114553,0.495661,0.867956
1201,-108.445,212.59,-1.18434,-0.0287137,-0.00252513,0.462582,0.886108
1202,-105.807,215.687,-1.23437,-0.0277282,-0.00123497,0.375849,0.926265
1203,-102.234,218.117,-1.27227,-0.0292751,-0.00640175,0.203956,0.978521
1204,-98.2119,218.98,-1.20263,-0.0300206,-0.0156995,0.00691533,0.999402
1205,-94.2164,218.241,-1.02838,-0.0264352,-0.01839,-0.173962,0.984226
1206,-90.3148,216.161,-0.917319,-0.0108996,0.0165259,-0.267613,0.963323
1207,-86.9309,213.926,-0.988615,-0.0120577,0.0185845,-0.28188,0.959194
1208,-83.4642,211.563,-1.06753,-0.0115006,0.0153287,-0.283428,0.958802
1209,-79.776,209.068,-1.16992,-0.013433,0.0092061,-0.279874,0.959899
1210,-76.4365,206.855,-1.24294,-0.0113517,0.0106755,-0.274841,0.961363
1211,-72.8829,204.537,-1.28175,-0.0093067,0.0205462,-0.274804,0.961236
1212,-69.2127,202.134,-1.38098,-0.0100171,0.018374,-0.276658,0.960741
1213,-65.5988,199.761,-1.48632,-0.0132167,0.0178833,-0.277172,0.960563
1214,-62.2486,197.523,-1.5898,-0.0120565,0.0182435,-0.277517,0.960472
1215,-58.5461,195.089,-1.69637,-0.00913236,0.0236977,-0.276694,0.960622
1216,-55.0597,192.805,-1.79804,-0.0103883,0.0257156,-0.272481,0.961761
1217,-51.6627,190.611,-1.91924,-0.00963727,0.0210892,-0.269708,0.962663
1218,-48.1468,188.387,-2.06257,-0.0139032,0.0180436,-0.268195,0.963095
1219,-44.7335,186.191,-2.16523,-0.0111646,0.0240072,-0.282416,0.958927
1220,-41.4307,183.709,-2.2795,-0.0166415,0.0034428,-0.35682,0.934019
1221,-38.8176,180.411,-2.22661,-0.0154754,0.00272748,-0.509453,0.860355
1222,-37.5846,176.612,-2.15993,-0.0167876,-0.00196851,-0.655158,0.755303
1223,-37.8038,172.545,-2.03484,-0.00835608,-0.00546336,-0.77411,0.632973
1224,-39.2386,168.458,-1.95827,-0.00957619,-0.00567891,-0.839358,0.543465
1225,-41.1614,164.833,-1.85592,-0.00917257,-0.00567856,-0.857053,0.515116
1226,-43.3197,161.039,-1.73897,-0.00918436,-0.00516038,-0.863683,0.503926
1227,-45.4931,157.693,-1.63434,0.00972398,0.00742754,0.889617,-0.456545
1228,-48.2817,154.652,-1.52854,-0.00314204,0.00236362,0.938997,-0.343905
1229,-51.6554,152.594,-1.53491,-0.00546621,-0.000924917,0.980224,-0.197814
1230,-55.8208,151.695,-1.55994,-0.00390364,-0.000694398,0.999773,-0.0209113
1231,-59.8832,152.217,-1.57921,0.00119456,0.00211769,0.992131,0.125179
1232,-63.7913,153.774,-1.64623,-0.018523,0.00758347,0.97426,0.224539
1233,-67.3258,155.775,-1.79522,-0.0192033,0.00309225,0.965225,0.260696
1234,-70.8047,157.999,-1.93258,-0.0137836,0.00423486,0.960921,0.276448
1235,-74.4102,160.406,-2.02374,-0.00561303,0.00165295,0.959434,0.281871
1236,-77.9925,162.828,-2.09589,-0.00790915,0.00477849,0.959275,0.282321
1237,-81.6265,165.29,-2.17207,-0.0120402,0.00789935,0.959541,0.2812
1238,-85.2624,167.712,-2.2585,-0.0217676,0.0102324,0.959964,0.279091
1239,-88.5965,169.924,-2.42096,-0.0191858,0.0070752,0.960587,0.277229
1240,-92.2619,172.323,-2.60754,-0.018718,0.00339473,0.961506,0.274126
1241,-95.9461,174.698,-2.77341,-0.0215531,0.00415181,0.962342,0.270955
1242,-99.5597,177.006,-2.92622,-0.0201282,0.00393892,0.962869,0.269192
1243,-103.274,179.386,-3.05704,-0.0170983,0.00435158,0.961673,0.273628
1244,-106.787,181.714,-3.17849,-0.0105558,0.00207889,0.958999,0.283205
1245,-110.207,184.123,-3.26993,-0.00915987,0.00334935,0.951749,0.306722
1246,-113.468,186.818,-3.36585,-0.0327816,0.00530076,0.926082,0.375858
1247,-115.923,190.048,-3.5928,-0.0332481,0.0015666,0.859304,0.510382
1248,-117.122,194.197,-3.79374,-0.0254669,-0.00413074,0.735703,0.676813
1249,-116.63,198.255,-3.89318,-0.0284305,-0.00307947,0.597912,0.801052
1250,-114.862,202.051,-4.00822,-0.0288653,-0.000107154,0.505389,0.862408
1251,-112.664,205.429,-4.10664,-0.0302857,0.0019344,0.475876,0.878989
1252,-110.299,208.83,-4.21053,-0.0276618,0.000788299,0.4737,0.880252
1253,-107.883,212.327,-4.30796,-0.0267962,0.000924338,0.475106,0.87952
1254,-105.557,215.714,-4.39786,-0.025426,0.000465264,0.477633,0.878192
1255,-103.31,219.04,-4.48183,-0.0274285,0.00136907,0.479622,0.877045
1256,-101.097,222.343,-4.564,-0.0269441,0.000560699,0.482212,0.87564
1257,-98.8692,225.737,-4.64263,-0.0259192,-0.00188305,0.484035,0.874663
1258,-96.6175,229.056,-4.71883,-0.0291567,-0.00313112,0.455636,0.889683
1259,-93.9618,232.05,-4.78293,-0.0352941,0.00173423,0.359426,0.932504
1260,-90.3068,234.282,-4.84966,-0.0381856,-0.00263052,0.181678,0.982613
1261,-86.3832,234.964,-4.81568,-0.0333774,-0.00964916,0.000381948,0.999396
1262,-82.4113,234.16,-4.68101,-0.0274674,-0.0117042,-0.169552,0.985069
1263,-78.6072,232.267,-4.56179,-0.0251494,-0.00686601,-0.257779,0.965852
1264,-75.159,230.048,-4.45567,-0.0240826,-0.00138859,-0.27947,0.959851
1265,-71.6246,227.669,-4.3416,-0.0259994,-0.00135725,-0.283779,0.958536
1266,-67.9954,225.213,-4.23739,-0.0304151,-0.00705477,-0.285279,0.957936
1267,-64.4491,222.787,-4.0771,-0.030471,-0.0136698,-0.284628,0.958056
1268,-60.9904,220.42,-3.89042,-0.0277711,-0.0120301,-0.283674,0.958443
1269,-57.6174,218.126,-3.71055,-0.0231359,-0.00616497,-0.2835,0.958673
1270,-54.1193,215.755,-3.56373,-0.0215278,-0.00389544,-0.281626,0.959275
1271,-50.6042,213.397,-3.46338,-0.0229708,-0.00592721,-0.278703,0.960084
1272,-46.9875,211.013,-3.36161,-0.0231648,-0.00358494,-0.276623,0.960693
1273,-43.2936,208.6,-3.27799,-0.0239541,0.000822688,-0.274118,0.961397
1274,-39.6321,206.249,-3.18607,-0.025332,-0.00285943,-0.271463,0.962111
1275,-36.1601,204.01,-3.04958,-0.022789,-0.00588375,-0.277419,0.960461
1276,-32.5939,201.48,-2.91064,-0.0251181,-0.00932508,-0.328574,0.944098
1277,-29.7103,198.55,-2.78106,-0.0209796,0.00484229,-0.449446,0.893048
1278,-27.9164,194.994,-2.69947,-0.0216434,-0.00286991,-0.587606,0.808852
1279,-27.3686,190.684,-2.5412,-0.0223518,-0.00651492,-0.724458,0.688925
1280,-28.2591,186.738,-2.37133,-0.00713113,-0.00445756,-0.815354,0.578903
1281,-30.1414,182.814,-2.30026,-0.00431329,-0.00843023,-0.857651,0.514147
1282,-32.2228,179.266,-2.21778,-0.00537032,-0.00710471,-0.86521,0.501334
1283,-34.2912,175.87,-2.13458,0.00722298,0.00688714,0.867612,-0.497142
1284,-36.4184,172.442,-2.04264,0.00795935,0.00892869,0.86858,-0.495404
1285,-38.5688,168.999,-1.97422,0.00687144,0.00768078,0.869568,-0.493706
1286,-40.6902,165.615,-1.88283,0.00781988,0.0065265,0.870498,-0.492067
1287,-42.8237,162.261,-1.78615,0.00863468,0.006336,0.871074,-0.491035
1288,-45.1424,158.641,-1.67249,0.0093301,0.00861955,0.872489,-0.488469
1289,-47.4613,155.033,-1.54723,0.000969612,0.00416987,0.873005,-0.487693
1290,-49.6296,151.682,-1.50966,0.000115943,0.00377518,0.87356,-0.486701
1291,-52.0126,148.008,-1.47442,0.00186396,0.00247542,0.874216,-0.485527
1292,-54.4548,144.347,-1.42719,0.00390028,0.00384092,0.882824,-0.469671
1293,-57.0897,140.93,-1.37381,0.00413144,0.00384223,0.910369,-0.413761
1294,-60.2423,138.133,-1.33581,-0.00318996,0.00255969,0.956469,-0.291806
1295,-64.1521,136.41,-1.34528,-0.00150947,0.00293282,0.992018,-0.126052
1296,-68.3665,136.127,-1.34504,-0.00112587,-0.000302684,0.998775,0.0494718
1297,-72.5596,137.323,-1.3378,-0.018374,0.00565157,0.980182,0.197166
1298,-76.0859,139.293,-1.48453,-0.0148005,0.0110454,0.962236,0.271588
1299,-79.6222,141.676,-1.63485,-0.0101012,0.0106219,0.95793,0.286627
1300,-83.2423,144.21,-1.75772,-0.00691418,0.0101335,0.955562,0.294535
1301,-86.7186,146.717,-1.8213,-0.0126367,0.00780488,0.953716,0.300343
1302,-90.1076,149.212,-1.9003,-0.0128232,0.00715093,0.953553,0.300865
1303,-93.4356,151.645,-2.00733,-0.00998978,0.00819491,0.95543,0.294936
1304,-96.8524,154.046,-2.13199,-0.014959,0.0120991,0.958601,0.284101
1305,-100.443,156.429,-2.28303,-0.0210744,0.0129575,0.962171,0.271321
1306,-104.056,158.719,-2.44589,-0.0214787,0.0203841,0.965558,0.258495
1307,-107.736,160.889,-2.63469,-0.0145656,0.0173162,0.968191,0.249186
1308,-111.338,162.945,-2.76009,-0.00967598,0.0143244,0.969493,0.244509
1309,-115.143,165.078,-2.87371,-0.0131822,0.0104381,0.969177,0.245793
1310,-118.705,167.194,-2.96839,-0.0145319,0.00635887,0.960755,0.276945
1311,-121.94,169.642,-3.07397,-0.0232347,0.00309075,0.933886,0.356801
1312,-124.615,172.784,-3.27617,-0.0315399,0.00360045,0.877285,0.478919
1313,-126.242,176.742,-3.49324,-0.0270028,0.000233733,0.783772,0.620461
1314,-126.416,180.981,-3.62506,-0.0288339,-0.00286822,0.663282,0.747809
1315,-125.193,185.042,-3.72723,-0.0273105,-0.00433907,0.548419,0.835746
1316,-123.023,188.807,-3.79323,-0.0235568,-0.0040304,0.487358,0.872875
1317,-120.805,192.141,-3.84015,-0.0221401,-0.00510178,0.47963,0.877176
1318,-118.546,195.509,-3.8752,-0.0232222,-0.00593443,0.480391,0.876727
1319,-116.25,198.959,-3.90685,-0.0272172,-0.000455363,0.482317,0.875574
1320,-113.978,202.372,-4.01337,-0.0249245,0.00150393,0.482832,0.875357
1321,-111.684,205.838,-4.10933,-0.027484,0.00303535,0.482788,0.8753
1322,-109.396,209.282,-4.21511,-0.0263381,0.00200479,0.483596,0.874893
1323,-107.143,212.706,-4.31519,-0.0264076,0.000292111,0.484677,0.874294
1324,-104.907,216.113,-4.40209,-0.0249409,0.00107242,0.486086,0.873554
1325,-102.541,219.741,-4.49536,-0.0253032,0.00158648,0.488284,0.872316
1326,-100.25,223.315,-4.58428,-0.0262338,9.86326e-05,0.489793,0.871444
1327,-97.954,226.906,-4.6749,-0.0265287,-0.00205098,0.490961,0.870775
1328,-95.7195,230.437,-4.75659,-0.0301104,0.0018043,0.491591,0.870304
1329,-93.4304,234.039,-4.89282,-0.0304272,0.00541422,0.49219,0.869939
1330,-91.0943,237.728,-5.04499,-0.0305174,0.00523234,0.491897,0.870103
1331,-88.7577,241.368,-5.18862,-0.0319359,0.004381,0.479004,0.877221
1332,-86.166,244.886,-5.32098,-0.0293021,0.000911598,0.425905,0.904293
1333,-83.1036,247.828,-5.40165,-0.0343241,0.00150289,0.318053,0.94745
1334,-79.248,249.818,-5.45561,-0.0361067,-0.00429192,0.153999,0.987402
1335,-74.9657,250.339,-5.39749,-0.0356319,-0.0112217,-0.0292771,0.998873
1336,-70.7108,249.293,-5.21478,-0.0279339,-0.000871404,-0.186361,0.982084
1337,-67.2027,247.387,-5.13405,-0.0187779,-0.00693529,-0.26713,0.963453
1338,-63.6561,245.036,-5.0429,-0.0172207,-0.0116477,-0.281926,0.959211
1339,-59.9998,242.55,-4.90295,-0.0146887,-0.00591372,-0.283708,0.95878
1340,-56.4132,240.113,-4.77837,-0.015604,-0.0108455,-0.281831,0.959276
1341,-52.6996,237.63,-4.5981,-0.0170287,-0.0128703,-0.279304,0.959965
1342,-49.084,235.252,-4.43563,-0.0210219,-0.0139313,-0.275075,0.961092
1343,-45.4637,232.907,-4.27468,-0.0203356,-0.0131814,-0.270614,0.962383
1344,-41.7725,230.574,-4.11623,-0.0201833,-0.00512502,-0.264998,0.964024
1345,-38.1008,228.298,-3.99919,-0.0163807,-0.00300954,-0.257989,0.966004
1346,-34.4768,226.139,-3.90799,-0.0166363,-0.00164259,-0.250525,0.967966
1347,-30.9632,224.116,-3.84505,-0.0175084,-0.00703825,-0.246443,0.968974
1348,-27.1732,221.916,-3.72895,-0.01758,-0.00763329,-0.262177,0.964829
1349,-23.708,219.606,-3.60787,-0.0223678,-0.00821423,-0.306267,0.951647
1350,-20.5588,216.894,-3.44604,-0.0214345,0.0014902,-0.388895,0.921031
1351,-18.1182,213.511,-3.36302,-0.0195815,0.00291666,-0.516673,0.855954
1352,-16.8762,209.614,-3.25639,-0.0180798,-0.00771297,-0.646221,0.762898
